searched_name,status,openalex_id,display_name,works_api_url,h_index,works_count,country_code
Bruno Damásio,200,https://openalex.org/A5002552451,Bruno Figueiredo Damásio,https://api.openalex.org/works?filter=author.id:A5002552451,23.0,98.0,
Bruno Gabriel Salvador Casara,200,https://openalex.org/A5070806741,Bruno Gabriel Salvador Casara,https://api.openalex.org/works?filter=author.id:A5070806741,11.0,38.0,
Bruno Lepri,200,https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,46.0,354.0,
Bruno T. Sugano,200,https://openalex.org/A5116143840,Bruno Toshio SUGANO,https://api.openalex.org/works?filter=author.id:A5116143840,0.0,2.0,
Bryan Li,200,https://openalex.org/A5051043751,Jonathan Marchini,https://api.openalex.org/works?filter=author.id:A5051043751,86.0,229.0,
Bufan Gao,200,https://openalex.org/A5090110425,Bufan Gao,https://api.openalex.org/works?filter=author.id:A5090110425,1.0,9.0,
Burak Ozturan,200,https://openalex.org/A5029971817,Korhan Özkan,https://api.openalex.org/works?filter=author.id:A5029971817,19.0,175.0,
Burint Bevis,200,https://openalex.org/A5100281412,Burint Bevis,https://api.openalex.org/works?filter=author.id:A5100281412,0.0,2.0,
Byunghwee Lee,200,https://openalex.org/A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4.0,16.0,
Byungkyu Lee,200,https://openalex.org/A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,14.0,190.0,
Cai Yang,200,https://openalex.org/A5047336918,Yangjian Cai,https://api.openalex.org/works?filter=author.id:A5047336918,69.0,749.0,
Caixi Chen,200,https://openalex.org/A5033570300,C.-Y. Doris and Lily Li-juang Liu Chen,https://api.openalex.org/works?filter=author.id:A5033570300,1.0,2.0,
Callie Clark,200,https://openalex.org/A5081342564,Callie Clark,https://api.openalex.org/works?filter=author.id:A5081342564,4.0,8.0,
Calvin Isch,200,https://openalex.org/A5045607021,Calvin Isch,https://api.openalex.org/works?filter=author.id:A5045607021,5.0,23.0,
Cameron Hickey,200,https://openalex.org/A5052819202,Chelsea Rohlfs,https://api.openalex.org/works?filter=author.id:A5052819202,8.0,15.0,
Cameron Lai,200,https://openalex.org/A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,2.0,8.0,
Camilla Spadavecchia,200,https://openalex.org/A5077212850,Camilla Spadavecchia,https://api.openalex.org/works?filter=author.id:A5077212850,4.0,8.0,
Carina I Hausladen,200,https://openalex.org/A5056226566,Carina Ines Hausladen,https://api.openalex.org/works?filter=author.id:A5056226566,9.0,40.0,
Carl Gershenson,200,https://openalex.org/A5038955179,Carl Gershenson,https://api.openalex.org/works?filter=author.id:A5038955179,9.0,28.0,
Carl Nordlund,200,https://openalex.org/A5033663242,Carl Nordlund,https://api.openalex.org/works?filter=author.id:A5033663242,6.0,24.0,
Carl Öhman,200,https://openalex.org/A5074193638,Carl Öhman,https://api.openalex.org/works?filter=author.id:A5074193638,9.0,33.0,
Carl Zhou,200,https://openalex.org/A5033444412,Bolei Zhou,https://api.openalex.org/works?filter=author.id:A5033444412,65.0,262.0,
Carlo Romano Marcello Alessandro Santagiustina,200,https://openalex.org/A5072805217,Carlo Romano Marcello Alessandro Santagiustina,https://api.openalex.org/works?filter=author.id:A5072805217,4.0,26.0,
Carolina Coimbra Vieira,200,https://openalex.org/A5072186861,Carolina Coimbra Vieira,https://api.openalex.org/works?filter=author.id:A5072186861,6.0,25.0,
Caroline Bruckner,200,https://openalex.org/A5058710207,Caroline Holt,https://api.openalex.org/works?filter=author.id:A5058710207,2.0,2.0,
Caroline Violot,200,https://openalex.org/A5094063486,Caroline Violot,https://api.openalex.org/works?filter=author.id:A5094063486,1.0,7.0,
Carsten Schwemmer,200,https://openalex.org/A5041097650,Carsten Schwemmer,https://api.openalex.org/works?filter=author.id:A5041097650,15.0,658.0,
Carten Allen,200,,,,,,
Caspar J. Van Lissa,200,https://openalex.org/A5069426228,Caspar J. Van Lissa,https://api.openalex.org/works?filter=author.id:A5069426228,36.0,200.0,
Caspar van Lissa,200,https://openalex.org/A5069426228,Caspar J. Van Lissa,https://api.openalex.org/works?filter=author.id:A5069426228,36.0,200.0,
Cassandra Gunasekaram,200,https://openalex.org/A5092642158,Cassandra Gunasekaram,https://api.openalex.org/works?filter=author.id:A5092642158,2.0,2.0,
Cate Heine,200,https://openalex.org/A5027319334,Cate Heine,https://api.openalex.org/works?filter=author.id:A5027319334,7.0,21.0,
Catherine A. Gimbrone,200,https://openalex.org/A5078459283,Catherine Gimbrone,https://api.openalex.org/works?filter=author.id:A5078459283,11.0,28.0,
Cathy DiGennaro,200,https://openalex.org/A5120298484,Cathy DiGennaro,https://api.openalex.org/works?filter=author.id:A5120298484,0.0,1.0,
Celina Kacperski,200,https://openalex.org/A5049587610,Celina Kacperski,https://api.openalex.org/works?filter=author.id:A5049587610,10.0,64.0,
Ceren Budak,200,https://openalex.org/A5086827245,Ceren Budak,https://api.openalex.org/works?filter=author.id:A5086827245,22.0,108.0,
Cesar A Hidalgo,200,https://openalex.org/A5064297795,César A. Hidalgo,https://api.openalex.org/works?filter=author.id:A5064297795,52.0,249.0,
Cesar Marin-Flores,200,https://openalex.org/A5118958020,Cesar Marín-Flores,https://api.openalex.org/works?filter=author.id:A5118958020,0.0,2.0,
Chaeeun Han,200,https://openalex.org/A5085110878,Chanshuai Han,https://api.openalex.org/works?filter=author.id:A5085110878,15.0,26.0,
Chan Young Park,200,https://openalex.org/A5100608518,Chan Young Park,https://api.openalex.org/works?filter=author.id:A5100608518,37.0,112.0,
Chang Liu,200,https://openalex.org/A5100353357,Chang Liu,https://api.openalex.org/works?filter=author.id:A5100353357,80.0,576.0,
Chaoqun Ni,200,https://openalex.org/A5022747234,Chaoqun Ni,https://api.openalex.org/works?filter=author.id:A5022747234,19.0,86.0,
Charles Dorison,200,https://openalex.org/A5054686259,Charles Dorison,https://api.openalex.org/works?filter=author.id:A5054686259,14.0,70.0,
Charles Rahal,200,https://openalex.org/A5072230333,Philip Clarke,https://api.openalex.org/works?filter=author.id:A5072230333,56.0,512.0,
Charlotte Ren,200,https://openalex.org/A5030206116,Charlotte Ren,https://api.openalex.org/works?filter=author.id:A5030206116,8.0,33.0,
Chen Zhong,200,https://openalex.org/A5100430399,Zhong Chen,https://api.openalex.org/works?filter=author.id:A5100430399,104.0,1232.0,
Cheng-Ying Wu,200,https://openalex.org/A5050453522,Cheng‐Ying Wu,https://api.openalex.org/works?filter=author.id:A5050453522,30.0,90.0,
Chhandak Bagchi,200,https://openalex.org/A5072564674,Chhandak Bagchi,https://api.openalex.org/works?filter=author.id:A5072564674,3.0,11.0,
Chiara Chiavenna,200,https://openalex.org/A5028705781,Chiara Chiavenna,https://api.openalex.org/works?filter=author.id:A5028705781,6.0,21.0,
Chiara Drolsbach,200,https://openalex.org/A5058128327,Chiara Drolsbach,https://api.openalex.org/works?filter=author.id:A5058128327,5.0,11.0,
Chiara Valentin,200,https://openalex.org/A5064876416,Raluca Bievel Radulescu,https://api.openalex.org/works?filter=author.id:A5064876416,8.0,18.0,
Chiara Zappalà,200,https://openalex.org/A5054943286,Paola Battilani,https://api.openalex.org/works?filter=author.id:A5054943286,52.0,307.0,
Chin-wing Leung,200,https://openalex.org/A5038531405,Daniel Lokshtanov,https://api.openalex.org/works?filter=author.id:A5038531405,43.0,513.0,
Ching Jin,200,https://openalex.org/A5019686478,Po‐Ren Hsueh,https://api.openalex.org/works?filter=author.id:A5019686478,106.0,1280.0,
Chloe Eggleston,200,https://openalex.org/A5086659454,Chloe Eggleston,https://api.openalex.org/works?filter=author.id:A5086659454,0.0,2.0,
Chris Callison-Burch,200,https://openalex.org/A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,60.0,375.0,
Chris D.R.O. Starke,200,,,,,,
Chris Kempes,200,https://openalex.org/A5028862879,Christopher P. Kempes,https://api.openalex.org/works?filter=author.id:A5028862879,25.0,140.0,
Christian Bretter,200,https://openalex.org/A5040974704,Christian Bretter,https://api.openalex.org/works?filter=author.id:A5040974704,10.0,33.0,
Christian Geiß,200,https://openalex.org/A5019520142,Christian Geiß,https://api.openalex.org/works?filter=author.id:A5019520142,24.0,120.0,
Christian Steglich,200,https://openalex.org/A5030685996,Christian Steglich,https://api.openalex.org/works?filter=author.id:A5030685996,42.0,104.0,
Christian Vedel,200,https://openalex.org/A5108361903,J Vedel,https://api.openalex.org/works?filter=author.id:A5108361903,6.0,35.0,
Christo Wilson,200,https://openalex.org/A5072703507,Christo Wilson,https://api.openalex.org/works?filter=author.id:A5072703507,51.0,153.0,
Christof Nägel,200,https://openalex.org/A5038568388,Christof Nägel,https://api.openalex.org/works?filter=author.id:A5038568388,9.0,30.0,
Christof Weinhardt,200,https://openalex.org/A5021007726,Christof Weinhardt,https://api.openalex.org/works?filter=author.id:A5021007726,46.0,658.0,
Christofer Edling,200,https://openalex.org/A5044369270,Christofer Edling,https://api.openalex.org/works?filter=author.id:A5044369270,22.0,120.0,
Christoph Engel,200,https://openalex.org/A5031247002,Eitan Friedman,https://api.openalex.org/works?filter=author.id:A5031247002,89.0,746.0,
Christoph Kern,200,https://openalex.org/A5037204027,Christoph Kern,https://api.openalex.org/works?filter=author.id:A5037204027,37.0,157.0,
Christoph Müller,200,https://openalex.org/A5100762441,Christoph Müller,https://api.openalex.org/works?filter=author.id:A5100762441,94.0,664.0,
Christopher K. Frantz,200,https://openalex.org/A5090537015,Christopher Frantz,https://api.openalex.org/works?filter=author.id:A5090537015,10.0,73.0,
Christopher Michael Dobmeier,200,https://openalex.org/A5120897861,Christopher Michael Dobmeier,https://api.openalex.org/works?filter=author.id:A5120897861,0.0,1.0,
Chrysoula Kosma,200,https://openalex.org/A5013281995,Chrysoula Kosma,https://api.openalex.org/works?filter=author.id:A5013281995,2.0,11.0,
Chun-Ming Lai,200,https://openalex.org/A5080976106,Ming-Chun Lai,https://api.openalex.org/works?filter=author.id:A5080976106,9.0,18.0,
Cinoo Lee,200,https://openalex.org/A5067413576,Cinoo Lee,https://api.openalex.org/works?filter=author.id:A5067413576,1.0,1.0,
Ciro Beneduce,200,https://openalex.org/A5099035918,Ciro Beneduce,https://api.openalex.org/works?filter=author.id:A5099035918,1.0,5.0,
Claire Kelling,200,https://openalex.org/A5020125188,Claire Kelling,https://api.openalex.org/works?filter=author.id:A5020125188,6.0,21.0,
Claire Wonjeong jo,200,https://openalex.org/A5095383449,Claire Wonjeong Jo,https://api.openalex.org/works?filter=author.id:A5095383449,2.0,6.0,
Clara Egger,200,https://openalex.org/A5081249087,Clara Egger,https://api.openalex.org/works?filter=author.id:A5081249087,7.0,69.0,
Clara Eminente,200,https://openalex.org/A5061086330,Clara Eminente,https://api.openalex.org/works?filter=author.id:A5061086330,1.0,2.0,
Clara-Gabriela Clipea,200,,,,,,
Clare Llewellyn,200,https://openalex.org/A5073160298,Clare Llewellyn,https://api.openalex.org/works?filter=author.id:A5073160298,50.0,246.0,
Claudia Acciai,200,https://openalex.org/A5060256587,Claudia Acciai,https://api.openalex.org/works?filter=author.id:A5060256587,5.0,17.0,
Clemens Stachl,200,https://openalex.org/A5048056611,Clemens Stachl,https://api.openalex.org/works?filter=author.id:A5048056611,21.0,93.0,
Collin Coil,200,https://openalex.org/A5093454296,Collin Coil,https://api.openalex.org/works?filter=author.id:A5093454296,2.0,13.0,
Cong LIN,200,https://openalex.org/A5100340910,Min Wang,https://api.openalex.org/works?filter=author.id:A5100340910,74.0,1144.0,
Connor Jerzak,200,https://openalex.org/A5026867670,Connor Jerzak,https://api.openalex.org/works?filter=author.id:A5026867670,5.0,509.0,
Connor Thomas Jerzak,200,https://openalex.org/A5026867670,Connor Jerzak,https://api.openalex.org/works?filter=author.id:A5026867670,5.0,509.0,
Cook Hyun Kim,200,https://openalex.org/A5043526367,Cook Hyun Kim,https://api.openalex.org/works?filter=author.id:A5043526367,2.0,11.0,
Coralie Chevallier,200,https://openalex.org/A5048242428,Coralie Chevallier,https://api.openalex.org/works?filter=author.id:A5048242428,39.0,385.0,
Corinna Coupette,200,https://openalex.org/A5054439389,Corinna Coupette,https://api.openalex.org/works?filter=author.id:A5054439389,7.0,62.0,
Cornelius Puschmann,200,https://openalex.org/A5051642685,Cornelius Puschmann,https://api.openalex.org/works?filter=author.id:A5051642685,28.0,111.0,
Corrado Monti,200,https://openalex.org/A5002012048,Corrado Monti,https://api.openalex.org/works?filter=author.id:A5002012048,13.0,56.0,
Cristian Candia,200,https://openalex.org/A5075717967,Cristián Candia,https://api.openalex.org/works?filter=author.id:A5075717967,8.0,58.0,
Cristian E Candia,200,,,,,,
Cristian Jara-Figueroa,200,https://openalex.org/A5038895553,Cristian Jara-Figueroa,https://api.openalex.org/works?filter=author.id:A5038895553,9.0,41.0,
Cristina Mendonça,200,https://openalex.org/A5029365001,Maria Cristina de Mendonça,https://api.openalex.org/works?filter=author.id:A5029365001,9.0,13.0,
Cuihua Shen,200,https://openalex.org/A5043908500,Cuihua Shen,https://api.openalex.org/works?filter=author.id:A5043908500,31.0,94.0,
Dagoberto Quevedo,200,https://openalex.org/A5001533723,Dagoberto R. Quevedo-Orozco,https://api.openalex.org/works?filter=author.id:A5001533723,2.0,2.0,
Dalton C. Conley,200,https://openalex.org/A5014317276,Dalton Conley,https://api.openalex.org/works?filter=author.id:A5014317276,52.0,318.0,
Damian Trilling,200,https://openalex.org/A5071797963,Damian Trilling,https://api.openalex.org/works?filter=author.id:A5071797963,28.0,124.0,
Dan Jurafsky,200,https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,84.0,370.0,
Dana Calacci,200,https://openalex.org/A5014881285,Dan Calacci,https://api.openalex.org/works?filter=author.id:A5014881285,9.0,35.0,
Danaé Metaxa,200,https://openalex.org/A5086524212,Danaë Metaxa,https://api.openalex.org/works?filter=author.id:A5086524212,15.0,45.0,
Dandan Qiao,200,https://openalex.org/A5069287307,Dandan Qiao,https://api.openalex.org/works?filter=author.id:A5069287307,10.0,28.0,
Daniel Abrams,200,https://openalex.org/A5086653394,Daniel M. Abrams,https://api.openalex.org/works?filter=author.id:A5086653394,23.0,114.0,
Daniel Bischof,200,https://openalex.org/A5040856457,Gregory E. Crawford,https://api.openalex.org/works?filter=author.id:A5040856457,90.0,288.0,
Daniel Cowen,200,https://openalex.org/A5110391597,Daniel S. Cowen,https://api.openalex.org/works?filter=author.id:A5110391597,23.0,39.0,
Daniel E. Ho,200,https://openalex.org/A5058408154,Daniel E. Ho,https://api.openalex.org/works?filter=author.id:A5058408154,35.0,242.0,
Daniel G. Goldstein,200,https://openalex.org/A5007746083,Daniel G. Goldstein,https://api.openalex.org/works?filter=author.id:A5007746083,48.0,230.0,
Daniel Juhász Vigild,200,https://openalex.org/A5107662833,Daniel Juhász Vigild,https://api.openalex.org/works?filter=author.id:A5107662833,1.0,1.0,
Daniel Larremore,200,https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,33.0,124.0,
Daniel Matter,200,https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,10.0,31.0,
Daniel Molitor,200,https://openalex.org/A5055808555,Daniel Molitor,https://api.openalex.org/works?filter=author.id:A5055808555,23.0,82.0,
Daniel O’Brien,200,https://openalex.org/A5082725102,John C. Cheville,https://api.openalex.org/works?filter=author.id:A5082725102,119.0,948.0,
Daniel O'Brien,200,https://openalex.org/A5101447815,Daniel R. O’Brien,https://api.openalex.org/works?filter=author.id:A5101447815,34.0,146.0,
Daniel Racek,200,https://openalex.org/A5048905415,Daniel Racek,https://api.openalex.org/works?filter=author.id:A5048905415,5.0,23.0,
Daniel Romero,200,https://openalex.org/A5064158757,Daniel M. Romero,https://api.openalex.org/works?filter=author.id:A5064158757,26.0,112.0,
Daniel Wojahn,200,https://openalex.org/A5060299718,Daniel Wojahn,https://api.openalex.org/works?filter=author.id:A5060299718,3.0,16.0,
Daniela Braun,200,https://openalex.org/A5033314506,Daniela A. Braun,https://api.openalex.org/works?filter=author.id:A5033314506,38.0,77.0,
Daniela Paolotti,200,https://openalex.org/A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,60.0,274.0,
Daniela Perrotta,200,https://openalex.org/A5017402210,F. Perrotta,https://api.openalex.org/works?filter=author.id:A5017402210,109.0,268.0,
Daniele Barolo,200,https://openalex.org/A5119875601,Daniele Barolo,https://api.openalex.org/works?filter=author.id:A5119875601,0.0,1.0,
Daniele Quercia,200,https://openalex.org/A5081008532,Daniele Quercia,https://api.openalex.org/works?filter=author.id:A5081008532,43.0,292.0,
Danny Tse,200,https://openalex.org/A5079301645,Danny Tse Ngong,https://api.openalex.org/works?filter=author.id:A5079301645,1.0,1.0,
Dario Krpan,200,https://openalex.org/A5037882098,Dario Krpan,https://api.openalex.org/works?filter=author.id:A5037882098,14.0,71.0,
Dashun Wang,200,https://openalex.org/A5002041772,Dashun Wang,https://api.openalex.org/works?filter=author.id:A5002041772,35.0,162.0,
